CorrelationId,SessionID,CreatedDateTime,IPAddress,UserPrincipalName,UserDisplayName,ResourceTenantId,ResultType,ResultDescription,AppDisplayName,AuthenticationRequirement,Location,LocationDetails,RiskState,RiskLevelAggregated,RiskDetail,UserAgent,UserId,UserType,SessionId,ResourceOwnerTenantId,SourceSystem,TimeGenerated,ResourceId,OperationName,OperationVersion,Category,ResultSignature,DurationMs,Resource,ResourceGroup,ResourceProvider,Identity,Level,AlternateSignInName,AppId,AuthenticationContextClassReferences,AuthenticationDetails,AppliedEventListeners,AuthenticationMethodsUsed,AuthenticationProcessingDetails,AuthenticationRequirementPolicies,ClientAppUsed,ConditionalAccessPolicies,ConditionalAccessStatus,DeviceDetail,IsInteractive,Id,IsRisky,MfaDetail,NetworkLocationDetails,OriginalRequestId,ProcessingTimeInMilliseconds,RiskEventTypes,RiskEventTypes_V2,RiskLevelDuringSignIn,ResourceDisplayName,ResourceIdentity,ResourceServicePrincipalId,ServicePrincipalId,ServicePrincipalName,Status,TokenIssuerName,TokenIssuerType,AADTenantId,FlaggedForReview,IPAddressFromResourceProvider,SignInIdentifier,SignInIdentifierType,HomeTenantId,UniqueTokenIdentifier,SessionLifetimePolicies,AutonomousSystemNumber,AuthenticationProtocol,CrossTenantAccessType,AuthenticationAppDeviceDetails,AuthenticationAppPolicyEvaluationDetails,ClientCredentialType,FederatedCredentialId,GlobalSecureAccessIpAddress,HomeTenantName,IncomingTokenType,IsTenantRestricted,IsThroughGlobalSecureAccess,OriginalTransferMethod,TokenProtectionStatusDetails,AppliedConditionalAccessPolicies,RiskLevel,Agent,_BilledSize,_IsBillable,Type,attack_scenario
d453eb80-b0d9-4e4a-bf20-0d772dfcb95a,9f4abdb4-b07d-4dd6-b81a-c1d14584c8b8,"4/24/2025, 5:56:36.02768 AM",39.182.239.156,david.taylor@adatum.org,David Taylor,46cdfde9-a819-429c-b5a7-221cc233999b,50034,User does not exist,Office 365,MultiFactorAuthentication,"Sydney, NSW, Australia","{""countryOrRegion"":""Australia"",""state"":""NSW"",""city"":""Sydney""}",confirmedSafe,low,PasswordSpray,"Mozilla/5.0 (Linux; Android 4.2.2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/63.0.839.0 Safari/531.2",161fcc97-4ece-4340-b330-96c278d92d25,Member,9947eefd-f298-4f08-a83b-c71033b1c6ab,45cb7196-a7d5-403d-9968-93f884f62ef2,Azure AD,"4/24/2025, 5:56:00 AM",/tenants/fe1f06f3-1922-4403-8dea-eb70f073d17f/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,182,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,James Miller,4,,83702ed0-11f6-4726-ba5a-d9a161f8885d,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Browser,[],notApplied,"{""deviceId"":""7ecc1ca3-f266-4744-8ccb-dabdb643cb61"",""operatingSystem"":""Android""}",TRUE,45ddccec-af7c-4cb7-8376-37d2cf4583b4,FALSE,,{},efc674d5-675c-47a0-b303-c1fe8cf8ab8a,246,[],[],low,Outlook,21fcb4f4-2dd4-44f7-80a6-51ef36f68820,ff5a6744-a3f5-4cd6-b77d-922bb1e22478,,,"{""errorCode"":50034,""failureReason"":""The user account does not exist in the directory."",""additionalDetails"":""AADSTS50034: The user account was not found.""}",AzureAD,AzureAD,be1fa8ad-6c64-4961-bbec-2653da604f73,FALSE,,,userPrincipalName,b5da6e7e-f849-4442-b5c5-1329c55d9044,96835c11-a44f-44c1-ac0f-44fcca243f7d,[],"7,657",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],medium,,,,SigninLogs,tenant_enumeration_spray
2aa6707a-02b5-46f4-87e4-7df69b53a19c,166a9a42-6e58-4407-835e-7126f9161c7d,"4/24/2025, 5:56:36.02768 AM",176.93.171.162,michelle.reyes@adatum.org,Michelle Reyes,34ba73eb-0d7b-42d6-ba04-8c0f0d85d5f4,50074,Strong authentication required,SharePoint,SingleFactorAuthentication,"San Francisco, California, US","{""countryOrRegion"":""US"",""state"":""California"",""city"":""San Francisco""}",atRisk,high,PasswordSpray,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/50.0.875.0 Safari/535.0",94db394a-0401-4f9f-8490-3e849408a304,Member,3dc6dc74-78d0-408d-99da-c76e6dfb5e63,320e4b58-76d1-418c-83aa-2cbc735ccbb1,Azure AD,"4/24/2025, 5:56:00 AM",/tenants/6051f46e-1ca3-4d1a-84fd-148ac159e4f6/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,87,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Jennifer Frank,4,,9245611b-5c8b-4ea7-8aea-66de3d6c465b,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Desktop Client,[],notApplied,"{""deviceId"":""1cc18bde-d900-40e9-a9f2-4111de914d7b"",""operatingSystem"":""Linux""}",TRUE,867585ea-cadb-42d5-b5ad-4ef9d8735a40,FALSE,,{},ebbc2f50-cf0c-40eb-b63d-a8e54873122b,336,[],[],medium,Outlook,8cbe9517-dd14-4dd3-aa52-cb6de0706a44,ecbed394-2073-4b9c-ab8f-90e6cf97cf83,,,"{""errorCode"":50074,""failureReason"":""User did not pass the MFA challenge."",""additionalDetails"":""AADSTS50074: Strong authentication is required and the user did not pass the MFA challenge.""}",AzureAD,AzureAD,197c8436-dfb3-48ad-b50d-5cbcaedcfe04,FALSE,,,userPrincipalName,4261b8c8-806a-42c6-8ee0-91ba9fd48c89,a484e7ce-45b2-4ba5-9bb4-379648d7c5b6,[],"4,963",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],high,,,,SigninLogs,tenant_enumeration_spray
96dd5885-eb5d-4daf-846e-624ebc53200e,6f01acfc-df73-429f-9d19-9f816e2aaf51,"4/24/2025, 5:56:36.02768 AM",39.182.239.156,madison.evans@adatum.org,Madison Evans,b4e05cf5-8938-44e3-abfd-030470d7e321,50034,User does not exist,Office 365,SingleFactorAuthentication,"Munich, Bavaria, Germany","{""countryOrRegion"":""Germany"",""state"":""Bavaria"",""city"":""Munich""}",atRisk,medium,PasswordSpray,"Mozilla/5.0 (iPad; CPU iPad OS 11_4_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/18.6d2669.0 Mobile/67N466 Safari/532.2",cd854427-bf81-4938-9162-7215ce211e1e,Guest,3d9fe9fb-30b6-4fc3-8701-7f27b06a396e,2ce024e0-b013-406b-a381-7e246ca0dc30,Azure AD,"4/24/2025, 5:56:00 AM",/tenants/1ecd77ea-28f9-4f38-a70a-bfbe1678e6bf/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,104,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Mikayla Marquez,4,,5c4257af-ff72-46e7-a6c4-8a60691f38ae,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Desktop Client,[],notApplied,"{""deviceId"":""e7cf6da0-f8e2-4b24-b193-4412d6f8d2e3"",""operatingSystem"":""Linux""}",TRUE,7ca01b3a-24af-4159-a795-58c8f4a20713,FALSE,,{},785619c6-de1e-472f-a96a-1cacd1bde745,119,[],[],high,Office 365,e3a61f03-2844-49cf-a0de-d635cd720b75,c97e6c2f-b264-4f03-ace9-1ab4aa1e510e,,,"{""errorCode"":50034,""failureReason"":""The user account does not exist in the directory."",""additionalDetails"":""AADSTS50034: The user account was not found.""}",AzureAD,AzureAD,ba265efb-b765-4784-bd45-e5cde3a35f52,FALSE,,,userPrincipalName,e4ccb662-bc70-42d7-bdbd-11ee4fb0c078,b988dfaa-c6b2-4914-974a-4e6825f42163,[],"2,920",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],high,,,,SigninLogs,tenant_enumeration_spray
1e60e822-1a23-4816-8af9-be108086da4d,3734c66f-ff11-41c0-837c-5fbefc094cdf,"4/24/2025, 5:56:36.02768 AM",37.85.150.62,daniel.drake@adatum.org,Daniel Drake,889aa036-d468-46c5-9024-53e791b6dc74,50034,User does not exist,SharePoint,MultiFactorAuthentication,"Munich, Bavaria, Germany","{""countryOrRegion"":""Germany"",""state"":""Bavaria"",""city"":""Munich""}",confirmedSafe,medium,PasswordSpray,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_8 rv:2.0; hu-HU) AppleWebKit/531.33.1 (KHTML, like Gecko) Version/5.0.3 Safari/531.33.1",8fabb57f-4a7f-4ddd-8992-81fc5ffdfa02,Guest,555fe4cb-b376-4a70-8d66-23b263e11376,6f6dbb70-54cf-41f9-96ec-9b669dab3c79,Azure AD,"4/24/2025, 5:56:00 AM",/tenants/cf9a2c21-7412-4a1a-9adf-4b475e4ef624/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,92,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Alex White,4,,56e319ac-88d3-481b-97f0-3c59c07f6cb4,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Mobile App,[],notApplied,"{""deviceId"":""46a67b74-e614-478d-973b-85df146563a4"",""operatingSystem"":""Linux""}",TRUE,c93d735a-733b-4fb3-9ffe-4bfd7c2a4106,FALSE,,{},3d1ecdf1-3c26-425f-a0a6-ba4df274afa0,483,[],[],low,Azure Portal,2cbb87d4-79a9-47bf-a584-ac92ad22c5c2,650b991b-c67d-4ad8-8f54-549267ec895b,,,"{""errorCode"":50034,""failureReason"":""The user account does not exist in the directory."",""additionalDetails"":""AADSTS50034: The user account was not found.""}",AzureAD,AzureAD,5245b137-2fa1-4719-9672-4480eef3213d,FALSE,,,userPrincipalName,0b34bf75-56dd-4bd3-aa9c-84f5918aa011,ca4ed6dc-8add-489f-91b3-a381c7cf982f,[],"7,035",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],medium,,,,SigninLogs,tenant_enumeration_spray
b0c50692-f370-4798-b8c2-f91da8da4dbb,cf6ac722-9970-48e7-9864-eb2bc2646d56,"4/24/2025, 5:56:36.02768 AM",19.139.208.36,briana.turner@contoso.com,Briana Turner,7bec58a0-bd89-481c-b5f3-56fe22c5366b,50053,Account is locked,Office 365,MultiFactorAuthentication,"Mumbai, Maharashtra, India","{""countryOrRegion"":""India"",""state"":""Maharashtra"",""city"":""Mumbai""}",confirmedSafe,high,PasswordSpray,Opera/9.59.(Windows NT 5.0; sa-IN) Presto/2.9.185 Version/11.00,a29559aa-0ab1-4ecc-8523-b5b74abba303,Member,d4a6dec8-0d8c-456b-8b60-86237f5588b4,165aa558-1d04-445e-b748-7cf9f996541a,Azure AD,"4/24/2025, 5:56:00 AM",/tenants/6cb8fa08-36f7-42e3-a2b1-ba03da2ab6e2/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,39,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Benjamin Gonzalez,4,,57e85f49-5196-48ab-8e42-1446cad00f97,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Mobile App,[],notApplied,"{""deviceId"":""9982767b-3c93-4d98-8772-c97bd6555b6b"",""operatingSystem"":""macOS""}",TRUE,7841bb0f-cb2a-4ee9-bc69-704a2923da62,FALSE,,{},440f1603-1553-4e0c-95df-d6d88621bb8a,235,[],[],high,Teams,5f5de5e0-46b1-417b-8a71-d0856887fbdd,a70bc665-7460-406c-8997-8b4b2f55c8fe,,,"{""errorCode"":50053,""failureReason"":""The account is locked due to repeated sign-in attempts."",""additionalDetails"":""AADSTS50053: Account is locked because the user tried to sign in too many times with an incorrect username or password.""}",AzureAD,AzureAD,0bf30e42-af09-43c2-a98f-c063b5723f38,FALSE,,,userPrincipalName,d06b75ec-0c42-4008-b39a-56cfdecb8d3d,1d0aec0e-083b-4c4c-9867-f77fd7bdba21,[],"5,041",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],medium,,,,SigninLogs,classic_spray
5602675e-e865-4fb7-89ee-06ed137e78a2,de7ba75a-6f54-45e9-97b8-f597cd09721c,"4/24/2025, 5:56:36.02768 AM",19.139.208.36,cory.williams@contoso.com,Cory Williams,ddcb3c4e-1203-423d-8fa3-5626cb9b3a61,50034,User does not exist,Azure Portal,SingleFactorAuthentication,"San Francisco, California, US","{""countryOrRegion"":""US"",""state"":""California"",""city"":""San Francisco""}",atRisk,low,PasswordSpray,Opera/9.53.(Windows NT 11.0; gv-GB) Presto/2.9.177 Version/10.00,6961fa58-f5f2-48ee-a6c4-8ed8c8fcd38e,Guest,fa9578bd-3f4a-4cda-b1c3-e38a9ce938d9,5d36775f-bb16-431f-9938-3cf70e964ded,Azure AD,"4/24/2025, 5:56:00 AM",/tenants/9a06a06b-c7a6-47af-9516-658f97bce38f/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,63,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Timothy Vaughn,4,,94dec8b8-bb45-49b2-abaa-8ca5155fa254,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Browser,[],notApplied,"{""deviceId"":""ae237b33-6ece-421d-bccd-ac91943daab9"",""operatingSystem"":""Linux""}",TRUE,bb4ae70c-1ae1-4411-b70a-64b354706099,FALSE,,{},f8ee5b92-b35a-440f-9a8d-eab05da7b466,355,[],[],none,Teams,dea98577-afca-4c46-82a1-14ebe8fdd640,7a2baae0-1a2c-4d55-8a38-a28db4153a0c,,,"{""errorCode"":50034,""failureReason"":""The user account does not exist in the directory."",""additionalDetails"":""AADSTS50034: The user account was not found.""}",AzureAD,AzureAD,c6ad8ed0-d8ae-453b-b302-1505b90fa98b,FALSE,,,userPrincipalName,77e5b617-849b-4bea-8c13-7bbb4e92f57b,168e284c-88f0-498f-a41a-390c5c9f0af3,[],"7,615",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],none,,,,SigninLogs,classic_spray
9f9e283b-922b-46f6-8146-46a204f9a8f0,524c2d44-ecf4-4d45-b2aa-faa0156ce2a5,"4/24/2025, 5:56:36.02768 AM",19.139.208.36,david.brock@contoso.com,David Brock,4914b51c-a7b8-4ba8-bbb5-173d456fe118,50126,Invalid username or password,Office 365,MultiFactorAuthentication,"Munich, Bavaria, Germany","{""countryOrRegion"":""Germany"",""state"":""Bavaria"",""city"":""Munich""}",atRisk,medium,PasswordSpray,Mozilla/5.0 (Windows NT 5.1; iu-CA; rv:1.9.0.20) Gecko/9496-03-09 11:05:25 Firefox/9.0,3e667e6b-5a1e-435a-ba80-1d66fe888a00,Member,7a6969b1-a93c-461f-a153-170d9e1bc98e,28641ff7-0578-4a41-9527-95baf19eece9,Azure AD,"4/24/2025, 5:56:00 AM",/tenants/30ffb6b1-f667-4c03-9487-ccd17c7104e0/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,227,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Erica Wiley,4,,0a9aed15-da35-4067-93dd-0c0b22c41cf7,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Desktop Client,[],notApplied,"{""deviceId"":""c64879cd-105f-4cff-8cb1-e205154de04d"",""operatingSystem"":""macOS""}",TRUE,e631926d-c23b-42a1-8051-42edd8a7afae,FALSE,,{},16f5e34f-f308-434f-86ef-f07a4e20b706,184,[],[],high,Azure Portal,d0bf3aa1-4e19-45db-beba-d0c04b536931,ab0eb5ba-31e2-4536-b2e7-aa2c9fc634bf,,,"{""errorCode"":50126,""failureReason"":""Invalid username or password"",""additionalDetails"":""MFA was required but not satisfied""}",AzureAD,AzureAD,d551feb1-fada-4995-bd04-aedaaa79356b,FALSE,,,userPrincipalName,d94073b1-4627-4c44-ad7f-1c458c09327f,fa511f05-c9cd-4c0d-af30-aad90343e348,[],"3,248",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],high,,,,SigninLogs,classic_spray
78cb84de-0099-48d0-a3d0-2c9cb17b64a8,dc4b0884-d222-40ee-ad1a-358358d737a7,"4/24/2025, 5:56:36.02768 AM",19.139.208.36,leah.stephens@contoso.com,Leah Stephens,0ff56dd7-4cdb-40ba-9222-2c06a2151b8a,50034,User does not exist,Outlook,SingleFactorAuthentication,"London, England, UK","{""countryOrRegion"":""UK"",""state"":""England"",""city"":""London""}",none,medium,PasswordSpray,"Mozilla/5.0 (Linux; Android 3.2.3) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/23.0.803.0 Safari/536.0",111a051e-bcfa-41fc-9a6b-1436ab61f47f,Guest,38645806-17f2-42fe-8a93-074dc9afad37,cc564544-c24b-4726-afad-ae2e41c68508,Azure AD,"4/24/2025, 5:56:00 AM",/tenants/6951a24e-5949-4b3d-9393-20c18efa7b0c/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,97,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Chad Kelly,4,,456914e8-6f1e-41d8-94da-05e2920f8c57,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Desktop Client,[],notApplied,"{""deviceId"":""52bceef4-42b9-4a5a-9d42-5f72175b39e6"",""operatingSystem"":""Windows""}",TRUE,565c1574-f491-4e33-8bd1-804bd3c0c5b3,FALSE,,{},9677ef6e-34dd-4ee3-9798-928a59397573,221,[],[],medium,Outlook,fe566f68-9a6d-4a8e-87f7-4ca6db370b36,cf5594e9-e739-4982-a43f-845d3824fb3a,,,"{""errorCode"":50034,""failureReason"":""The user account does not exist in the directory."",""additionalDetails"":""AADSTS50034: The user account was not found.""}",AzureAD,AzureAD,c4d02766-e3b5-47c0-ad6f-54f800c625f6,FALSE,,,userPrincipalName,5eb71b87-c479-4a4b-a99c-3b18ee5f5c8c,595ff79c-2335-4203-b0d4-d2420d5b3a78,[],"4,484",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],low,,,,SigninLogs,classic_spray
59749624-056b-4a03-8ca1-2858cb866498,a804976f-febc-4edd-8058-6c236016eefd,"4/24/2025, 5:56:36.02768 AM",19.139.208.36,tyler.rodriguez@fabrikam.net,Tyler Rodriguez,4afb62de-3efc-4f4b-ba80-5e675cacb239,50074,Strong authentication required,Office 365,SingleFactorAuthentication,"London, England, UK","{""countryOrRegion"":""UK"",""state"":""England"",""city"":""London""}",confirmedSafe,high,PasswordSpray,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/32.0.848.0 Safari/536.2",37e4da26-87ab-4287-a5eb-49ccc793ee62,Guest,9d66ec99-04c5-4886-b1a9-7df3f2195254,90c9c759-5a41-4064-883a-a2c48d074e92,Azure AD,"4/24/2025, 5:56:00 AM",/tenants/e3181f00-a916-4f1e-aaf5-85b640ec8b71/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,234,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Angela Banks,4,,79c29cee-6f20-4593-b114-84533548764f,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Desktop Client,[],notApplied,"{""deviceId"":""21804021-86c1-4834-a49f-84cafbd3459b"",""operatingSystem"":""macOS""}",TRUE,62f72174-2600-47ac-932c-dd1158f6d83e,FALSE,,{},32dcf15c-3bce-4712-bf62-8a2618c5993a,205,[],[],none,Teams,24887e0c-f255-4ed2-aa92-dbfd5a1be46e,a690cf7f-49fd-47dd-b621-611290d04d7e,,,"{""errorCode"":50074,""failureReason"":""User did not pass the MFA challenge."",""additionalDetails"":""AADSTS50074: Strong authentication is required and the user did not pass the MFA challenge.""}",AzureAD,AzureAD,a91b5d4f-0445-489e-b3ef-8a91684f5a43,FALSE,,,userPrincipalName,48407b5f-8e51-4ddc-a7f9-31828adf2b5d,30b3c567-9197-4286-9ddf-8ea7e18be7ee,[],974,none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],medium,,,,SigninLogs,classic_spray
636b10b4-bb9e-4ac5-8f57-49fd1b005464,5a13acb2-557e-409a-b737-6b9c7b2a0eb3,"4/24/2025, 5:56:36.02768 AM",221.168.3.245,leah.stephens@contoso.com,Leah Stephens,e83dde61-6c99-4d2b-99c3-b449afb01ff1,50034,User does not exist,Azure Portal,MultiFactorAuthentication,"San Francisco, California, US","{""countryOrRegion"":""US"",""state"":""California"",""city"":""San Francisco""}",confirmedSafe,medium,PasswordSpray,Opera/8.43.(X11; Linux x86_64; am-ET) Presto/2.9.172 Version/12.00,111a051e-bcfa-41fc-9a6b-1436ab61f47f,Guest,d8c4c61d-a362-42d1-b840-f08eca57b39e,916e4a8a-64fd-4b7b-a841-6fd747ca5d46,Azure AD,"4/24/2025, 5:56:00 AM",/tenants/e8be8da8-5cdb-4517-99ef-5a58051042b3/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,48,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Becky Kelley,4,,35114bae-8c38-47d8-90f1-02b8c68745fd,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Mobile App,[],notApplied,"{""deviceId"":""3f2ed92d-e164-4bca-9ec0-72f1c78f5b21"",""operatingSystem"":""Linux""}",TRUE,38215f86-3bb3-474c-9177-afb46427eb36,FALSE,,{},0fb19310-d8d3-490b-87cd-d89b1737e04d,139,[],[],low,Outlook,beb4c82f-ba45-4697-9f42-976faf11c720,f336bd2d-dbd6-4a17-b514-29d951a7aadd,,,"{""errorCode"":50034,""failureReason"":""The user account does not exist in the directory."",""additionalDetails"":""AADSTS50034: The user account was not found.""}",AzureAD,AzureAD,14c9111b-fe66-4053-aa6e-f5815dc9fb0c,FALSE,,,userPrincipalName,65c2e10b-ddd7-4070-a198-00c239bedc69,2a90d879-2e6c-4941-ba39-025051549b09,[],"6,907",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],high,,,,SigninLogs,geo_distributed_spray
5f8b8dc2-37e7-4b69-8d2b-436bc04cd455,33ccac89-a1f5-462d-8bc9-056f6ccb02a2,"4/24/2025, 5:56:36.02768 AM",196.62.198.65,katherine.fitzgerald@contoso.com,Katherine Fitzgerald,48ab3569-b517-41df-ac9a-87e54753336e,50126,Invalid username or password,Office 365,SingleFactorAuthentication,"Munich, Bavaria, Germany","{""countryOrRegion"":""Germany"",""state"":""Bavaria"",""city"":""Munich""}",confirmedSafe,medium,PasswordSpray,Opera/9.66.(X11; Linux x86_64; tt-RU) Presto/2.9.169 Version/12.00,c88d5ee5-59f2-4b14-a1d8-6db3523b8ef4,Guest,73d94089-68d9-4d8a-b843-63c234e5da33,50a2ceaa-4768-4863-a5a2-1ca5768923b0,Azure AD,"4/24/2025, 5:56:00 AM",/tenants/809ce9fd-f994-423b-ad44-0f0f14e63797/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,177,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Eric White,4,,d56d4732-0e3e-4a7a-970f-762dcb1a44a2,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Mobile App,[],notApplied,"{""deviceId"":""2f7b2148-98eb-4e74-a259-e41b648aae76"",""operatingSystem"":""Windows""}",TRUE,c1c548d7-eae5-4e25-88cb-fa3895e8fbf0,FALSE,,{},aceb8dfc-6ff3-4879-8fa9-f339eb563081,367,[],[],none,Office 365,43ae1cb4-d1b1-4eef-989d-0463148660fd,8eed8d12-c5f9-4024-8499-b01a0d967b44,,,"{""errorCode"":50126,""failureReason"":""Invalid username or password"",""additionalDetails"":""MFA was required but not satisfied""}",AzureAD,AzureAD,b1c19562-b81d-4c25-82fc-caf8120feb9e,FALSE,,,userPrincipalName,0a91d10c-b177-4486-a0aa-09941e811f8a,43c5a444-e78b-4c91-9030-7ebbee671051,[],"3,782",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],high,,,,SigninLogs,geo_distributed_spray
5b0e8b58-37eb-4cad-b981-47ba84687c5b,d11dc7c0-4aa1-4a65-841f-c13d938f9725,"4/24/2025, 5:56:36.02768 AM",53.244.246.21,debra.hart@contoso.com,Debra Hart,f595c4aa-0b12-495b-ba14-d30aebdc5702,50053,Account is locked,Teams,MultiFactorAuthentication,"Munich, Bavaria, Germany","{""countryOrRegion"":""Germany"",""state"":""Bavaria"",""city"":""Munich""}",confirmedSafe,medium,PasswordSpray,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.0),2235240a-c645-4a96-9796-c3000076c27c,Guest,5356e8e0-966b-4904-916a-2d3763175bef,60234a3d-1fd1-4173-b45d-1b5fe6dfea33,Azure AD,"4/24/2025, 5:56:00 AM",/tenants/5e260690-dac4-4b67-bd41-ebab69a8334a/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,216,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Allen David,4,,1e5b1157-aebe-48cb-afbf-42c0b5e0e476,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Desktop Client,[],notApplied,"{""deviceId"":""c3919780-8b87-44e1-a47a-538e5883860c"",""operatingSystem"":""Linux""}",TRUE,e8b1e94c-b99d-4f65-8aaf-7d6e071ce026,FALSE,,{},faa95c29-15a0-4111-8a7a-bec972bbd219,433,[],[],low,SharePoint,c9bb1f5d-fd0f-49d3-8253-93a69bcb40fb,52cf6099-088d-4a2f-b737-547e76948d0a,,,"{""errorCode"":50053,""failureReason"":""The account is locked due to repeated sign-in attempts."",""additionalDetails"":""AADSTS50053: Account is locked because the user tried to sign in too many times with an incorrect username or password.""}",AzureAD,AzureAD,4314fcf7-45e9-4272-aa48-d8556567ed92,FALSE,,,userPrincipalName,3dc4a280-c82e-47e4-aece-a8449f5544d2,c896cdba-b3df-4e01-88f6-fcb3a8b10b86,[],"5,139",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],high,,,,SigninLogs,geo_distributed_spray
