"TenantId"                            , "SourceSystem", "TimeGenerated _UTC_"     , "ResourceId"                          , "OperationName"                       , "OperationVersion", "Category"             , "ResultType", "ResultSignature", "ResultDescription", "DurationMs", "CorrelationId"                       , "Resource"     , "ResourceGroup", "ResourceProvider", "Identity"                             , "Level", "Location", "AdditionalDetails"                                                                                                   , "Id"                                  , "InitiatedBy"                                                                                                                                                                      , "LoggedByService"             , "Result" , "ResultReason", "TargetResources"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , "AADTenantId"                         , "ActivityDisplayName"                 , "ActivityDateTime _UTC_"  , "AADOperationType"                    , "Type"      , "Theme"
"266a95d0-289d-485f-a1fe-4ee30955396f", "AzureAD"     , "2025-04-16 01:26:25.0000", "aeb2b165-8d04-4e56-a89d-2b69b1a6eb79", "UserLoggedOut"                       , "1"               , "ApplicationManagement", ""          , "SUCCESS"        , ""                 , "478"       , "488ab5d4-75e2-443b-8e4b-a97fdb5cc5c9", "rg-monitoring", "rg-monitoring", ""                , "Azure MFA StrongAuthenticationService", "4"    , "NG"      , "[]"                                                                                                                  , "cf955316-e0d2-4861-936c-f9edadad7c18", "{'app': {'displayName': 'Microsoft B2B Admin Worker', 'appId': None, 'servicePrincipalId': '69968d3d-7c85-4708-81eb-0d8627645610', 'servicePrincipalName': None}}"                , "Invited Users"               , "SUCCESS", ""            , "[{'id': '1017c9bf-47af-475c-8381-639e90a280da', 'displayName': None, 'type': 'User', 'userPrincipalName': 'jacob.castaneda@contoso.com', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""jacob.castaneda@contoso.com""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""jacob.castaneda""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""jacob.castaneda""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.187980Z""]'}], 'administrativeUnits': []}]"                                                                                                                    , "3cef5e03-11ea-4db0-83da-ef9449e5fd5a", "UserLoggedOut"                       , "2025-04-16 01:26:25.0000", "UserLoggedOut"                       , "Audit Logs", "Normal"
"455a55b9-ab07-4e32-874d-3368f1ca5337", "AzureAD"     , "2025-04-16 01:52:25.0000", "28aeebea-6030-4c7f-8217-f12977454845", "Updateuserprofile"                   , "1"               , "DirectoryManagement"  , ""          , "SUCCESS"        , ""                 , "190"       , "a399a1e6-64c8-4958-85c5-5d1b3b86a9a1", "rg-monitoring", "rg-monitoring", ""                , "Microsoft B2B Admin Worker"           , "4"    , "IN"      , "[{'key': 'UserType', 'value': 'Member'}]"                                                                            , "11cb36f8-66a6-46a7-8330-5e09f718d382", "{'app': {'displayName': 'Azure MFA StrongAuthenticationService', 'appId': None, 'servicePrincipalId': 'f5a2501c-7be1-4e4d-b94f-a471095ec400', 'servicePrincipalName': None}}"     , "Azure AD Identity Protection", "SUCCESS", ""            , "[{'id': 'd3c73817-770b-421b-86c6-9fbda4f7c786', 'displayName': None, 'type': 'User', 'userPrincipalName': 'ronald.hamilton@adatum.org', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""ronald.hamilton@adatum.org""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""ronald.hamilton""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""ronald.hamilton""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.254485Z""]'}], 'administrativeUnits': []}]"                                                                                                                      , "8458f09c-210d-42ed-9777-59dda604ca61", "Update user profile"                 , "2025-04-16 01:52:25.0000", "Updateuserprofile"                   , "Audit Logs", "Normal"
"8cc943d5-250f-4ae0-9da8-57456f6f5376", "AzureAD"     , "2025-04-16 03:06:25.0000", "942b0c40-47b8-4a7e-98f5-61483aa82297", "Adduser"                             , "1"               , "ApplicationManagement", ""          , "SUCCESS"        , ""                 , "351"       , "aa0d4d93-770e-4c20-8f5c-e7de0a124834", "rg-core"      , "rg-core"      , ""                , "Azure MFA StrongAuthenticationService", "4"    , "RU"      , "[{'key': 'UserType', 'value': 'Guest'}, {'key': 'User-Agent', 'value': 'Mozilla/5.0'}]"                              , "d600fcbd-17b8-48df-8f04-ab4a39ae22c3", "{'user': {'id': 'f03fe638-5c6b-4bb1-90fb-8fc8e1d4ccfc', 'displayName': None, 'userPrincipalName': 'jacob.castaneda@contoso.com', 'ipAddress': '229.252.168.50', 'roles': []}}"    , "Core Directory"              , "SUCCESS", ""            , "[{'id': 'be5953b5-3809-42ad-a162-356fe301408d', 'displayName': None, 'type': 'User', 'userPrincipalName': 'paul.ryan@fabrikam.net', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Guest""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""paul.ryan@fabrikam.net""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""paul.ryan""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""paul.ryan""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.228996Z""]'}], 'administrativeUnits': []}]"                                                                                                                                           , "48ca8998-dc62-4d76-b853-2adf06bf3ef9", "Add user"                            , "2025-04-16 03:06:25.0000", "Adduser"                             , "Audit Logs", "Normal"
"10dd68dc-4df3-446d-bfd3-66c96a461545", "AzureAD"     , "2025-04-16 03:07:25.0000", "8ea49415-f6e1-4a79-86ff-a3d1b6258c61", "UserLoggedIn"                        , "1"               , "UserManagement"       , ""          , "SUCCESS"        , ""                 , "480"       , "bdb167af-cb9c-4e42-817c-ecbfcada0b0a", "rg-network"   , "rg-network"   , ""                , "Microsoft B2B Admin Worker"           , "4"    , "CA"      , "[{'key': 'UserType', 'value': 'Member'}]"                                                                            , "474dd635-ae62-4e9a-bf82-aa5029b551b0", "{'user': {'id': 'b5cce5f5-b45b-4979-85f0-d6a1b41117cf', 'displayName': None, 'userPrincipalName': 'melanie.estrada@adatum.org', 'ipAddress': '198.216.181.65', 'roles': []}}"     , "Azure AD Identity Protection", "SUCCESS", ""            , "[{'id': 'de392778-a9fc-4889-8bd3-da39b237923d', 'displayName': None, 'type': 'User', 'userPrincipalName': 'ronald.hamilton@adatum.org', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""ronald.hamilton@adatum.org""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""ronald.hamilton""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""ronald.hamilton""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.171515Z""]'}], 'administrativeUnits': []}]"                                                                                                                      , "3d071c57-52ab-4106-ac87-b4e5e56c2ab7", "UserLoggedIn"                        , "2025-04-16 03:07:25.0000", "UserLoggedIn"                        , "Audit Logs", "Normal"
"3de1d605-a7f7-44c9-8520-675e8a7ebcf4", "AzureAD"     , "2025-04-16 03:53:25.0000", "f8c6d3bc-260e-42f7-9c14-36946e3483df", "UserLoggedOut"                       , "1"               , "UserManagement"       , ""          , "SUCCESS"        , ""                 , "311"       , "ad3fb628-5ce1-4310-ba72-231975ba3930", "rg-identity"  , "rg-identity"  , ""                , "Microsoft Substrate Management"       , "4"    , "US"      , "[{'key': 'UserType', 'value': 'Member'}, {'key': 'User-Agent', 'value': 'AzureAD PowerShell'}]"                      , "4b9eff6e-5cb1-4dd2-a4cd-b38f7915bc97", "{'user': {'id': 'b48f6e04-daf3-42ba-8a84-9a25ee25fd77', 'displayName': None, 'userPrincipalName': 'michael.brown@adatum.org', 'ipAddress': '60.123.255.46', 'roles': []}}"        , "Azure AD Identity Protection", "SUCCESS", ""            , "[{'id': '20228e7b-ee1f-4418-9e4e-7d0178ee3e03', 'displayName': None, 'type': 'User', 'userPrincipalName': 'rhonda.cummings@contoso.com', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""rhonda.cummings@contoso.com""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""rhonda.cummings""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""rhonda.cummings""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.274524Z""]'}], 'administrativeUnits': []}]"                                                                                                                    , "c7b387b9-92d3-4573-8318-c7161bbdd74f", "UserLoggedOut"                       , "2025-04-16 03:53:25.0000", "UserLoggedOut"                       , "Audit Logs", "Normal"
"64447765-859c-44fe-8cc8-e8d4e4e02f2b", "AzureAD"     , "2025-04-16 05:10:25.0000", "55b66e63-d9ef-470a-b1e2-3d9e4a92bf9b", "UserLoggedOut"                       , "1"               , "DirectoryManagement"  , ""          , "SUCCESS"        , ""                 , "451"       , "795612e3-edb2-41fa-a7cf-7efe42aca80c", "rg-core"      , "rg-core"      , ""                , "Microsoft Substrate Management"       , "4"    , "IN"      , "[{'key': 'UserType', 'value': 'Member'}]"                                                                            , "d97cdb6d-7cee-4500-b9bf-cedf78f7857f", "{'user': {'id': '98198235-690d-4926-b639-0bf6511c24fa', 'displayName': None, 'userPrincipalName': 'melanie.estrada@adatum.org', 'ipAddress': '81.62.160.12', 'roles': []}}"       , "Invited Users"               , "SUCCESS", ""            , "[{'id': 'f8e51797-d1e4-4c67-ae45-99003b78719c', 'displayName': None, 'type': 'User', 'userPrincipalName': 'linda.hicks@adatum.org', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""linda.hicks@adatum.org""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""linda.hicks""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""linda.hicks""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.300496Z""]'}], 'administrativeUnits': []}]"                                                                                                                                      , "10d53dc4-48e6-48bf-9774-4d2c04e19007", "UserLoggedOut"                       , "2025-04-16 05:10:25.0000", "UserLoggedOut"                       , "Audit Logs", "Normal"
"16f88cea-414b-4585-8910-4627eceb1dec", "AzureAD"     , "2025-04-16 05:23:25.0000", "ceb8bdfb-4c2f-46ce-bb64-109242d97cdc", "Remove service principal credentials", "1"               , "ApplicationManagement", ""          , "NONE"           , ""                 , "308"       , "0ef74142-57b4-4973-b69e-6bcfbcd7de27", "rg-identity"  , "rg-identity"  , ""                , "Microsoft B2B Admin Worker"           , "4"    , "RU"      , "[{'key': 'UserType', 'value': 'Member'}, {'key': 'User-Agent', 'value': 'Microsoft Azure Graph Client Library 1.0'}]", "ba216dd6-6cf2-4c50-b498-5c45d4664241", "{'app': {'displayName': 'Microsoft B2B Admin Worker', 'appId': None, 'servicePrincipalId': 'dcb728ee-0e90-452f-b1dc-22060f40d852', 'servicePrincipalName': None}}"                , "Invited Users"               , "FAILURE", ""            , "[{'id': '57fda6a9-1b4f-41a9-8418-364acbe5643d', 'displayName': None, 'type': 'ServicePrincipal', 'userPrincipalName': 'eric.krueger@fabrikam.net', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Guest""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""eric.krueger@fabrikam.net""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""eric.krueger""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""eric.krueger""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.137830Z""]'}], 'administrativeUnits': []}]"                                                                                                                   , "f24fb946-7a13-49d8-8d88-bc404d5391f4", "Remove service principal credentials", "2025-04-16 05:23:25.0000", "Remove service principal credentials", "Audit Logs", "SPN Credential Modification"
"29ed5448-5bfa-4e6c-942f-6bc978a43b56", "AzureAD"     , "2025-04-16 05:27:25.0000", "8233157c-a0b9-4c47-aa0c-03e26addbc90", "Updateuserprofile"                   , "1"               , "UserManagement"       , ""          , "SUCCESS"        , ""                 , "385"       , "2a97232f-3bf0-4333-9fb2-d090e8432443", "rg-identity"  , "rg-identity"  , ""                , "Microsoft Substrate Management"       , "4"    , "NG"      , "[{'key': 'User-Agent', 'value': 'Mozilla/5.0'}]"                                                                     , "982d4706-2e8a-4fa7-9632-3c70e2f84805", "{'user': {'id': 'b5b89c19-04e4-4d17-ab84-1467fc483c3c', 'displayName': None, 'userPrincipalName': 'elizabeth.brown@adatum.org', 'ipAddress': '173.115.214.217', 'roles': []}}"    , "Azure AD Identity Protection", "SUCCESS", ""            , "[{'id': '7da5f292-b0ba-4f92-8cdc-b6abcb2e4dd4', 'displayName': None, 'type': 'User', 'userPrincipalName': 'ronald.hamilton@adatum.org', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Guest""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""ronald.hamilton@adatum.org""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""ronald.hamilton""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""ronald.hamilton""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.148508Z""]'}], 'administrativeUnits': []}]"                                                                                                                       , "7c132dfd-b905-4978-852a-48eed5d883f0", "Update user profile"                 , "2025-04-16 05:27:25.0000", "Updateuserprofile"                   , "Audit Logs", "Normal"
"0cb88fe7-2243-4a2e-9ce7-050382639470", "AzureAD"     , "2025-04-16 05:34:25.0000", "e4b60671-5fd0-4449-8139-ad0ab969a35b", "Updateuserprofile"                   , "1"               , "ApplicationManagement", ""          , "SUCCESS"        , ""                 , "169"       , "91b157ab-f399-483d-835d-3a2017c4a366", "rg-network"   , "rg-network"   , ""                , "AuthNinja"                            , "4"    , "DE"      , "[]"                                                                                                                  , "9073f737-806e-4045-96bd-d317b40e4a06", "{'user': {'id': '081c62cd-47f9-4fba-895d-a5c2e8987a0a', 'displayName': None, 'userPrincipalName': 'rhonda.cummings@contoso.com', 'ipAddress': '193.145.188.212', 'roles': []}}"   , "Core Directory"              , "SUCCESS", ""            , "[{'id': 'c4bd3e7b-673f-47b9-9ac3-ed34f440bebb', 'displayName': None, 'type': 'User', 'userPrincipalName': 'rhonda.cummings@contoso.com', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""rhonda.cummings@contoso.com""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""rhonda.cummings""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""rhonda.cummings""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.254610Z""]'}], 'administrativeUnits': []}]"                                                                                                                    , "2238d802-b50b-4e03-8ace-a2a6b2aecdc8", "Update user profile"                 , "2025-04-16 05:34:25.0000", "Updateuserprofile"                   , "Audit Logs", "Normal"
"ac3a46b6-814c-443f-b5c0-57fd62036b53", "AzureAD"     , "2025-04-16 06:16:25.0000", "20292337-897a-4c47-bd2e-e72dbda8ff84", "Adduser"                             , "1"               , "UserManagement"       , ""          , "SUCCESS"        , ""                 , "242"       , "dbadee51-b409-4b19-ae7e-9a078329cea1", "rg-identity"  , "rg-identity"  , ""                , "Microsoft Substrate Management"       , "4"    , "US"      , "[{'key': 'UserType', 'value': 'Guest'}, {'key': 'User-Agent', 'value': 'AzureAD GraphExplorer'}]"                    , "71679b08-f00c-424e-9038-55e767fd36be", "{'app': {'displayName': 'Microsoft B2B Admin Worker', 'appId': None, 'servicePrincipalId': '147379fe-5be6-478d-b8b0-1c77c3ad201c', 'servicePrincipalName': None}}"                , "Core Directory"              , "SUCCESS", ""            , "[{'id': '57503b07-3d19-4bb0-995d-688a2052cad9', 'displayName': None, 'type': 'User', 'userPrincipalName': 'stephanie.jackson@fabrikam.net', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""stephanie.jackson@fabrikam.net""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""stephanie.jackson""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""stephanie.jackson""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.197883Z""]'}], 'administrativeUnits': []}]"                                                                                                          , "bb78bbee-1ba9-4e80-a511-d8d79ab7c164", "Add user"                            , "2025-04-16 06:16:25.0000", "Adduser"                             , "Audit Logs", "Normal"
"b064f9ea-4a9f-4522-a31b-b7bd5d834c42", "AzureAD"     , "2025-04-16 06:29:25.0000", "00f351b9-642f-43ab-9253-64bb5674f843", "Add service principal credentials"   , "1"               , "ApplicationManagement", ""          , "NONE"           , ""                 , "114"       , "e641f5db-dc9e-4d04-b5e8-8aeb2fb9a380", "rg-identity"  , "rg-identity"  , ""                , "Microsoft Substrate Management"       , "4"    , "NG"      , "[{'key': 'UserType', 'value': 'Member'}, {'key': 'User-Agent', 'value': 'AzureAD GraphExplorer'}]"                   , "3155848a-b0a8-4c25-a208-70da085398ff", "{'user': {'id': '4acaf30d-0fa3-4f1a-a8af-2edcea22701b', 'displayName': None, 'userPrincipalName': 'rhonda.cummings@contoso.com', 'ipAddress': '68.165.203.108', 'roles': []}}"    , "Azure AD Identity Protection", "FAILURE", ""            , "[{'id': '0b180799-e30b-40ce-84db-df5b414c94b4', 'displayName': None, 'type': 'ServicePrincipal', 'userPrincipalName': 'dawn.simon@adatum.org', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Guest""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""dawn.simon@adatum.org""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""dawn.simon""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""dawn.simon""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.143602Z""]'}], 'administrativeUnits': []}]"                                                                                                                               , "2f278859-ba75-43c8-abcd-6dd657ee77de", "Add service principal credentials"   , "2025-04-16 06:29:25.0000", "Add service principal credentials"   , "Audit Logs", "SPN Credential Modification"
"9b04da81-ee71-4ca6-8c96-4b03b5326907", "AzureAD"     , "2025-04-16 06:32:25.0000", "07620e1f-8da4-4b82-bb2f-a325afd759b0", "Removeuser"                          , "1"               , "UserManagement"       , ""          , "SUCCESS"        , ""                 , "139"       , "799bc56a-e8c4-444b-bbdd-28b22dfb4cca", "rg-monitoring", "rg-monitoring", ""                , "Microsoft B2B Admin Worker"           , "4"    , "NG"      , "[{'key': 'UserType', 'value': 'Member'}]"                                                                            , "a1105ec6-eadd-420d-86bc-c121c58107dd", "{'user': {'id': '302ebb70-14a4-4e71-beb5-7b9ed5483d26', 'displayName': None, 'userPrincipalName': 'elizabeth.brown@adatum.org', 'ipAddress': '232.95.194.7', 'roles': []}}"       , "b2bauth"                     , "SUCCESS", ""            , "[{'id': '866bf20e-53d4-4825-9149-c18d2ad886f0', 'displayName': None, 'type': 'User', 'userPrincipalName': 'jacob.castaneda@contoso.com', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""jacob.castaneda@contoso.com""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""jacob.castaneda""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""jacob.castaneda""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.209397Z""]'}], 'administrativeUnits': []}]"                                                                                                                    , "dbc8330d-a35f-483b-8289-54ac75eed8ae", "Remove user"                         , "2025-04-16 06:32:25.0000", "Removeuser"                          , "Audit Logs", "Normal"
"75962614-c00d-43fb-9dea-87176c31dbb7", "AzureAD"     , "2025-04-16 06:35:25.0000", "6d1eeb13-21df-431c-946f-4d190d45822f", "Remove service principal credentials", "1"               , "UserManagement"       , ""          , "NONE"           , ""                 , "491"       , "21e187ab-7d88-4756-850f-afc1716276db", "rg-monitoring", "rg-monitoring", ""                , "Microsoft B2B Admin Worker"           , "4"    , "BR"      , "[{'key': 'UserType', 'value': 'Member'}, {'key': 'User-Agent', 'value': 'AzureAD GraphExplorer'}]"                   , "fab0f81b-938e-4892-a951-c58bd27a23eb", "{'user': {'id': 'abd6184f-e7e9-4f80-9042-8a6066719b44', 'displayName': None, 'userPrincipalName': 'linda.hicks@adatum.org', 'ipAddress': '223.59.253.20', 'roles': []}}"          , "Azure AD Identity Protection", "FAILURE", ""            , "[{'id': '83b10162-3482-4145-bd97-fe3db79d4d34', 'displayName': None, 'type': 'ServicePrincipal', 'userPrincipalName': 'elizabeth.brown@adatum.org', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Guest""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""elizabeth.brown@adatum.org""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""elizabeth.brown""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""elizabeth.brown""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.143815Z""]'}], 'administrativeUnits': []}]"                                                                                                           , "394bc154-c5c4-46dc-98f0-b844ed6d4ca2", "Remove service principal credentials", "2025-04-16 06:35:25.0000", "Remove service principal credentials", "Audit Logs", "SPN Credential Modification"
"8ee80cca-536b-4a8a-85ae-d425c9748466", "AzureAD"     , "2025-04-16 06:55:25.0000", "83b4fdfc-8da7-46e4-b872-595846c57b52", "Adduser"                             , "1"               , "GroupManagement"      , ""          , "SUCCESS"        , ""                 , "436"       , "aaa6ac24-0d09-4859-83f4-2a042589d265", "rg-identity"  , "rg-identity"  , ""                , "Azure MFA StrongAuthenticationService", "4"    , "RU"      , "[{'key': 'UserType', 'value': 'Guest'}, {'key': 'User-Agent', 'value': 'Microsoft Azure Graph Client Library 1.0'}]" , "d0cce8a5-1210-4832-a358-f07f0bdf6c5b", "{'app': {'displayName': 'Microsoft Substrate Management', 'appId': None, 'servicePrincipalId': 'd25c4a1b-e13a-4b55-a061-ff491e128003', 'servicePrincipalName': None}}"            , "Core Directory"              , "SUCCESS", ""            , "[{'id': '14d1d37d-6874-4e21-8ebe-504d67876986', 'displayName': None, 'type': 'User', 'userPrincipalName': 'linda.hicks@adatum.org', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""linda.hicks@adatum.org""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""linda.hicks""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""linda.hicks""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.190955Z""]'}], 'administrativeUnits': []}]"                                                                                                                                      , "d038d697-23e5-4a05-ae2a-e7dd99aedb99", "Add user"                            , "2025-04-16 06:55:25.0000", "Adduser"                             , "Audit Logs", "Normal"
